dataset,target_size,algorithm,props,oa,aa,k,fold
ghisaconus_health,2,c3,0,0.51,0.4,0.38,0
ghisaconus_health,2,c3,0,0.53,0.44,0.4,1
ghisaconus_health,2,c3,0,0.52,0.45,0.39,2
ghisaconus_health,2,c3,0,0.47,0.37,0.32,3
ghisaconus_health,2,c3,0,0.52,0.43,0.39,4
ghisaconus_health,2,c3,0,0.52,0.43,0.39,5
ghisaconus_health,2,c3,0,0.52,0.42,0.39,6
ghisaconus_health,2,c3,0,0.52,0.41,0.38,7
ghisaconus_health,2,c3,0,0.52,0.43,0.4,8
ghisaconus_health,2,c3,0,0.52,0.43,0.4,9
ghisaconus_health,2,c3,0,0.51,0.42,0.38,10
ghisaconus_health,2,c3,0,0.52,0.44,0.4,11
ghisaconus_health,2,c3,0,0.53,0.43,0.4,12
ghisaconus_health,2,c3,0,0.51,0.42,0.38,13
ghisaconus_health,2,c3,0,0.51,0.43,0.38,14
ghisaconus_health,2,c3,0,0.52,0.42,0.38,15
ghisaconus_health,2,c3,0,0.52,0.42,0.38,16
ghisaconus_health,2,c3,0,0.52,0.43,0.39,17
ghisaconus_health,2,c3,0,0.52,0.43,0.39,18
ghisaconus_health,2,c3,0,0.53,0.44,0.41,19
ghisaconus_health,3,c3,0,0.54,0.45,0.41,0
ghisaconus_health,3,c3,0,0.53,0.45,0.41,1
ghisaconus_health,3,c3,0,0.53,0.48,0.41,2
ghisaconus_health,3,c3,0,0.53,0.45,0.41,3
ghisaconus_health,3,c3,0,0.55,0.47,0.43,4
ghisaconus_health,3,c3,0,0.55,0.49,0.43,5
ghisaconus_health,3,c3,0,0.55,0.48,0.43,6
ghisaconus_health,3,c3,0,0.56,0.46,0.44,7
ghisaconus_health,3,c3,0,0.54,0.46,0.42,8
ghisaconus_health,3,c3,0,0.55,0.48,0.43,9
ghisaconus_health,3,c3,0,0.54,0.47,0.43,10
ghisaconus_health,3,c3,0,0.54,0.47,0.43,11
ghisaconus_health,3,c3,0,0.54,0.46,0.42,12
ghisaconus_health,3,c3,0,0.55,0.5,0.43,13
ghisaconus_health,3,c3,0,0.53,0.45,0.41,14
ghisaconus_health,3,c3,0,0.53,0.47,0.41,15
ghisaconus_health,3,c3,0,0.53,0.45,0.41,16
ghisaconus_health,3,c3,0,0.54,0.48,0.42,17
ghisaconus_health,3,c3,0,0.53,0.47,0.41,18
ghisaconus_health,3,c3,0,0.54,0.46,0.42,19
ghisaconus_health,4,c3,0,0.56,0.49,0.45,0
ghisaconus_health,4,c3,0,0.54,0.47,0.42,1
ghisaconus_health,4,c3,0,0.57,0.53,0.46,2
ghisaconus_health,4,c3,0,0.57,0.51,0.46,3
ghisaconus_health,4,c3,0,0.55,0.51,0.44,4
ghisaconus_health,4,c3,0,0.58,0.51,0.47,5
ghisaconus_health,4,c3,0,0.58,0.52,0.48,6
ghisaconus_health,4,c3,0,0.57,0.5,0.46,7
ghisaconus_health,4,c3,0,0.57,0.51,0.46,8
ghisaconus_health,4,c3,0,0.55,0.5,0.44,9
ghisaconus_health,4,c3,0,0.58,0.52,0.47,10
ghisaconus_health,4,c3,0,0.57,0.51,0.46,11
ghisaconus_health,4,c3,0,0.56,0.5,0.45,12
ghisaconus_health,4,c3,0,0.57,0.51,0.46,13
ghisaconus_health,4,c3,0,0.57,0.51,0.46,14
ghisaconus_health,4,c3,0,0.57,0.52,0.46,15
ghisaconus_health,4,c3,0,0.55,0.49,0.44,16
ghisaconus_health,4,c3,0,0.58,0.51,0.47,17
ghisaconus_health,4,c3,0,0.57,0.51,0.46,18
ghisaconus_health,4,c3,0,0.56,0.52,0.45,19
ghisaconus_health,5,c3,0,0.57,0.5,0.47,0
ghisaconus_health,5,c3,0,0.54,0.47,0.42,1
ghisaconus_health,5,c3,0,0.57,0.53,0.46,2
ghisaconus_health,5,c3,0,0.57,0.51,0.46,3
ghisaconus_health,5,c3,0,0.56,0.51,0.44,4
ghisaconus_health,5,c3,0,0.58,0.51,0.47,5
ghisaconus_health,5,c3,0,0.57,0.51,0.46,6
ghisaconus_health,5,c3,0,0.56,0.49,0.45,7
ghisaconus_health,5,c3,0,0.57,0.51,0.46,8
ghisaconus_health,5,c3,0,0.56,0.51,0.45,9
ghisaconus_health,5,c3,0,0.58,0.52,0.47,10
ghisaconus_health,5,c3,0,0.57,0.52,0.47,11
ghisaconus_health,5,c3,0,0.57,0.51,0.47,12
ghisaconus_health,5,c3,0,0.58,0.53,0.48,13
ghisaconus_health,5,c3,0,0.58,0.52,0.47,14
ghisaconus_health,5,c3,0,0.56,0.52,0.45,15
ghisaconus_health,5,c3,0,0.58,0.52,0.48,16
ghisaconus_health,5,c3,0,0.58,0.52,0.47,17
ghisaconus_health,5,c3,0,0.57,0.51,0.46,18
ghisaconus_health,5,c3,0,0.56,0.53,0.45,19
ghisaconus_health,6,c3,0,0.58,0.51,0.47,0
ghisaconus_health,6,c3,0,0.59,0.53,0.49,1
ghisaconus_health,6,c3,0,0.59,0.55,0.48,2
ghisaconus_health,6,c3,0,0.56,0.51,0.45,3
ghisaconus_health,6,c3,0,0.58,0.54,0.48,4
ghisaconus_health,6,c3,0,0.59,0.54,0.48,5
ghisaconus_health,6,c3,0,0.58,0.52,0.48,6
ghisaconus_health,6,c3,0,0.6,0.53,0.49,7
ghisaconus_health,6,c3,0,0.61,0.57,0.51,8
ghisaconus_health,6,c3,0,0.58,0.53,0.48,9
ghisaconus_health,6,c3,0,0.59,0.54,0.49,10
ghisaconus_health,6,c3,0,0.59,0.53,0.49,11
ghisaconus_health,6,c3,0,0.61,0.54,0.51,12
ghisaconus_health,6,c3,0,0.6,0.57,0.5,13
ghisaconus_health,6,c3,0,0.59,0.54,0.49,14
ghisaconus_health,6,c3,0,0.59,0.53,0.48,15
ghisaconus_health,6,c3,0,0.59,0.53,0.49,16
ghisaconus_health,6,c3,0,0.6,0.55,0.5,17
ghisaconus_health,6,c3,0,0.6,0.54,0.5,18
ghisaconus_health,6,c3,0,0.58,0.56,0.48,19
ghisaconus_health,7,c3,0,0.63,0.58,0.54,0
ghisaconus_health,7,c3,0,0.64,0.58,0.54,1
ghisaconus_health,7,c3,0,0.65,0.62,0.57,2
ghisaconus_health,7,c3,0,0.63,0.61,0.54,3
ghisaconus_health,7,c3,0,0.63,0.59,0.53,4
ghisaconus_health,7,c3,0,0.63,0.59,0.53,5
ghisaconus_health,7,c3,0,0.64,0.6,0.55,6
ghisaconus_health,7,c3,0,0.63,0.58,0.54,7
ghisaconus_health,7,c3,0,0.66,0.61,0.57,8
ghisaconus_health,7,c3,0,0.63,0.6,0.54,9
ghisaconus_health,7,c3,0,0.63,0.59,0.54,10
ghisaconus_health,7,c3,0,0.63,0.59,0.53,11
ghisaconus_health,7,c3,0,0.64,0.59,0.55,12
ghisaconus_health,7,c3,0,0.64,0.6,0.55,13
ghisaconus_health,7,c3,0,0.63,0.58,0.53,14
ghisaconus_health,7,c3,0,0.64,0.6,0.55,15
ghisaconus_health,7,c3,0,0.65,0.59,0.56,16
ghisaconus_health,7,c3,0,0.64,0.59,0.55,17
