epoch,l0_cw,l0_s,mse_loss,l1_loss,lambda_value,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
0,131,131,2.07,10.4330511,1,12.503,0.497,0.42,0.361,0.008,0.201,0.074,0.008,0.201,0.074,119|120,0.201|0.193,0.062,0.066,0.07,0.045,0.066,0.086,0.038,0.105,0.11,0.026,0.047,0.143,0.147,0.043,0.017,0.081,0.07,0.029,0.062,0.073,0.028,0.037,0.038,0.053,0.067,0.035,0.04,0.023,0.054,0.034,0.075,0.085,0.18,0.051,0.033,0.046,0.116,0.035,0.029,0.035,0.114,0.09,0.088,0.087,0.077,0.122,0.037,0.057,0.032,0.105,0.036,0.097,0.101,0.035,0.039,0.115,0.041,0.055,0.087,0.03,0.09,0.037,0.092,0.04,0.044,0.028,0.049,0.065,0.171,0.174,0.036,0.157,0.011,0.185,0.113,0.129,0.008,0.037,0.073,0.101,0.035,0.059,0.044,0.047,0.094,0.108,0.026,0.11,0.021,0.068,0.025,0.087,0.033,0.151,0.031,0.038,0.095,0.087,0.112,0.111,0.082,0.156,0.028,0.039,0.147,0.02,0.048,0.017,0.045,0.165,0.047,0.035,0.02,0.155,0.046,0.119,0.166,0.098,0.013,0.201,0.193,0.029,0.093,0.157,0.056,0.097,0.076,0.075,0.093,0.156,0.114
10,131,131,0.806,9.8966713,1,10.702,0.525,0.427,0.395,0.009,1.441,0.282,0.009,1.441,0.282,120|40,1.441|1.032,0.564,0.619,0.164,0.016,0.134,0.527,0.167,0.049,0.009,0.053,0.061,0.8,0.373,0.517,0.487,0.139,0.236,0.589,0.395,0.535,0.62,0.18,0.584,0.367,0.267,0.021,0.259,0.195,0.123,0.022,0.354,0.24,0.433,0.39,0.077,0.022,0.271,0.064,0.019,0.478,1.032,0.029,0.162,0.103,0.535,0.436,0.113,0.048,0.393,0.818,0.106,0.387,0.01,0.031,0.191,0.518,0.194,0.577,0.227,0.482,0.147,0.046,0.025,0.682,0.044,0.15,0.03,0.024,0.052,0.033,0.067,0.185,0.22,0.409,0.402,0.696,0.391,0.171,0.274,0.579,0.051,0.572,0.035,0.095,0.042,0.027,0.153,0.049,0.02,0.341,0.29,0.066,0.151,0.296,0.135,0.111,0.585,0.799,0.389,0.505,0.091,0.917,0.411,0.061,0.536,0.077,0.035,0.498,0.152,0.025,0.248,0.017,0.552,0.258,0.035,0.026,0.054,0.404,0.04,0.175,1.441,0.547,0.289,0.174,0.429,0.028,0.03,0.289,0.612,1.024,0.335
20,131,131,0.724,1.9273558,1,2.652,0.487,0.393,0.349,0.007,4.995,0.488,0.007,4.995,0.488,120|129,4.995|3.172,0.781,1.692,0.104,0.007,0.124,0.963,0.015,0.013,0.013,0.02,0.055,2.703,0.55,0.866,0.779,0.113,0.191,1.346,0.313,0.962,1.625,0.074,1.509,0.318,0.288,0.022,0.199,0.136,0.104,0.013,0.061,0.413,0.664,0.538,0.069,0.033,0.113,0.091,0.023,0.889,3.155,0.081,0.051,0.081,0.968,0.29,0.151,0.055,0.374,2.612,0.151,0.449,0.025,0.054,0.028,1.011,0.05,1.128,0.029,0.889,0.121,0.054,0.017,2.097,0.099,0.045,0.018,0.034,0.033,0.038,0.051,0.045,0.04,0.073,0.679,2.024,0.4,0.093,0.252,1.199,0.05,1.127,0.008,0.045,0.037,0.085,0.047,0.062,0.012,0.188,0.188,0.06,0.091,0.203,0.009,0.103,1.315,2.608,0.135,1.102,0.066,2.973,0.206,0.095,0.824,0.026,0.029,0.652,0.144,0.044,0.089,0.066,1.105,0.058,0.066,0.029,0.088,0.4,0.027,0.127,4.995,1.208,0.043,0.122,0.601,0.043,0.014,0.046,1.216,3.172,0.091
30,131,131,0.621,0.0292605,1,0.651,0.487,0.393,0.349,0.007,9.669,0.553,0.007,9.669,0.553,120|129,9.669|4.522,0.499,1.507,0.073,0.091,0.109,0.656,0.03,0.353,0.066,0.275,0.121,3.17,0.141,0.233,0.211,0.815,0.141,0.944,0.11,0.683,1.437,0.647,1.655,0.016,0.102,0.277,0.344,0.435,0.13,0.106,0.311,0.366,0.934,0.338,0.687,0.129,0.034,0.022,0.009,0.559,4.216,0.033,0.014,0.192,0.903,0.431,0.085,0.124,0.082,3.029,0.068,0.042,0.101,0.013,0.103,0.688,0.094,0.589,0.558,0.61,0.393,0.032,0.061,1.922,0.253,0.243,0.343,0.117,0.013,0.03,0.326,0.025,0.335,0.448,0.645,1.794,0.178,0.107,0.515,1.01,0.039,0.694,0.007,0.018,0.088,0.058,0.571,0.037,0.035,0.138,0.049,0.026,0.151,0.093,0.107,0.134,1.056,3.046,0.215,0.69,0.107,3.894,0.245,0.035,0.055,0.18,0.152,0.056,0.109,0.136,0.459,0.164,0.38,0.518,0.435,0.068,0.35,0.347,0.235,0.143,9.669,0.654,0.664,0.19,0.02,0.028,0.159,0.434,0.784,4.522,0.454
40,131,131,0.574,0.0026901,1,0.576,0.487,0.393,0.349,0.013,12.193,0.665,0.013,12.193,0.665,120|129,12.193|4.829,0.602,1.708,0.161,0.07,0.103,0.815,0.2,0.335,0.035,0.446,0.171,3.225,0.371,0.172,0.044,0.966,0.15,0.615,0.03,0.787,1.609,1.023,1.687,0.114,0.165,0.292,0.762,1.064,0.256,0.309,0.44,0.54,1.045,0.453,0.814,0.27,0.03,0.013,0.292,0.184,4.341,0.074,0.074,0.146,1.021,0.542,0.401,0.092,0.507,3.007,0.16,0.121,0.27,0.136,0.178,0.761,0.131,0.532,0.711,0.476,0.652,0.052,0.228,1.837,0.462,0.293,0.359,0.028,0.108,0.222,0.702,0.274,0.316,0.452,0.815,1.632,0.288,0.134,0.29,0.751,0.329,0.831,0.057,0.086,0.054,0.058,1.047,0.029,0.154,0.367,0.13,0.067,0.113,0.154,0.321,0.188,1.017,2.997,0.305,0.481,0.189,4.032,0.856,0.27,0.387,0.203,0.036,0.073,0.108,0.195,0.607,0.087,0.116,0.699,0.517,0.253,0.592,0.619,0.561,0.439,12.193,0.525,0.765,0.296,0.186,0.278,0.4,0.672,0.636,4.829,0.781
50,131,131,0.498,0.001018,1,0.499,0.487,0.393,0.349,0.015,13.272,0.75,0.015,13.272,0.75,120|129,13.272|4.945,0.716,1.868,0.129,0.137,0.356,1.023,0.252,0.214,0.173,0.802,0.273,3.402,0.547,0.141,0.167,0.768,0.346,0.595,0.032,0.867,1.825,1.122,1.806,0.078,0.141,0.046,0.942,1.277,0.401,0.099,0.458,0.514,1.36,0.775,0.948,0.242,0.193,0.334,0.509,0.282,4.486,0.061,0.04,0.301,0.804,0.755,0.262,0.309,0.899,3.045,0.241,0.015,0.65,0.084,0.037,0.716,0.266,0.252,0.649,0.47,0.713,0.23,0.621,1.859,0.676,0.296,0.178,0.169,0.12,0.17,0.847,0.216,0.37,0.296,0.926,1.781,0.282,0.161,0.258,0.642,0.53,0.821,0.217,0.158,0.207,0.143,1.324,0.13,0.547,0.32,0.259,0.289,0.102,0.321,0.287,0.288,0.891,3.105,0.293,0.546,0.115,4.125,1.047,0.535,0.436,0.267,0.271,0.13,0.118,0.184,0.498,0.112,0.101,0.641,0.443,0.361,0.767,0.757,0.552,0.519,13.272,0.677,0.847,0.345,0.245,0.741,0.508,0.891,0.701,4.945,1.001
60,131,131,0.451,0.0007145,1,0.452,0.487,0.393,0.349,0.013,13.702,0.791,0.013,13.702,0.791,120|129,13.702|4.985,0.793,2.139,0.044,0.165,0.31,1.287,0.165,0.114,0.406,0.87,0.233,3.49,0.621,0.068,0.267,0.615,0.291,0.512,0.031,0.835,1.998,0.937,1.819,0.013,0.181,0.074,1.079,1.375,0.636,0.061,0.552,0.793,1.546,0.84,1.008,0.174,0.198,0.336,0.481,0.312,4.611,0.162,0.013,0.293,0.886,0.719,0.268,0.337,1.058,3.206,0.186,0.061,0.762,0.055,0.045,0.778,0.215,0.22,0.642,0.414,0.77,0.114,0.658,2.047,0.824,0.321,0.151,0.253,0.057,0.145,1.078,0.323,0.53,0.259,0.975,1.928,0.358,0.202,0.16,0.518,0.587,0.835,0.31,0.091,0.25,0.016,1.387,0.147,0.518,0.278,0.608,0.308,0.156,0.362,0.164,0.385,0.837,3.244,0.38,0.487,0.033,4.207,1.121,0.564,0.342,0.443,0.331,0.299,0.107,0.087,0.446,0.144,0.076,0.627,0.275,0.465,0.84,0.838,0.568,0.509,13.702,0.819,0.92,0.506,0.395,0.909,0.435,1.008,0.922,4.985,1.115
70,131,131,0.423,0.0006371,1,0.423,0.487,0.393,0.349,0.021,13.87,0.82,0.021,13.87,0.82,120|129,13.87|4.996,0.731,2.364,0.115,0.163,0.327,1.413,0.147,0.099,0.566,0.902,0.275,3.545,0.637,0.162,0.307,0.606,0.286,0.504,0.03,0.914,2.169,0.863,1.847,0.037,0.099,0.103,1.224,1.397,0.699,0.132,0.672,0.925,1.754,0.954,1.054,0.025,0.115,0.415,0.473,0.288,4.701,0.321,0.082,0.159,0.96,0.759,0.19,0.344,1.137,3.359,0.164,0.024,0.795,0.073,0.061,0.893,0.109,0.2,0.58,0.255,0.827,0.038,0.724,2.133,0.862,0.321,0.119,0.267,0.196,0.151,1.128,0.346,0.623,0.213,1.032,1.983,0.31,0.234,0.147,0.51,0.586,0.832,0.409,0.023,0.285,0.068,1.42,0.154,0.662,0.176,0.721,0.246,0.196,0.305,0.113,0.322,0.868,3.343,0.368,0.469,0.039,4.245,1.239,0.689,0.126,0.51,0.309,0.447,0.092,0.021,0.506,0.122,0.07,0.616,0.304,0.405,0.788,0.958,0.566,0.523,13.87,0.953,0.944,0.586,0.52,1.077,0.52,1.079,0.942,4.996,1.112
80,131,131,0.377,0.0006194,1,0.378,0.487,0.393,0.349,0.018,13.937,0.839,0.018,13.937,0.839,120|129,13.937|4.999,0.786,2.465,0.101,0.239,0.378,1.574,0.152,0.188,0.672,0.944,0.193,3.611,0.607,0.055,0.165,0.516,0.248,0.537,0.04,1.015,2.275,0.755,1.889,0.08,0.076,0.06,1.293,1.474,0.8,0.127,0.704,0.994,1.842,1.0,1.068,0.076,0.158,0.456,0.464,0.27,4.813,0.333,0.126,0.145,1.017,0.83,0.293,0.346,1.178,3.452,0.093,0.132,0.851,0.089,0.107,0.963,0.07,0.143,0.627,0.207,0.873,0.087,0.783,2.225,0.949,0.288,0.066,0.247,0.148,0.11,1.15,0.377,0.631,0.145,1.042,2.003,0.385,0.389,0.054,0.526,0.659,0.792,0.52,0.101,0.302,0.064,1.39,0.099,0.781,0.078,0.878,0.136,0.273,0.362,0.028,0.391,0.917,3.372,0.458,0.44,0.107,4.224,1.284,0.715,0.078,0.51,0.344,0.412,0.086,0.035,0.39,0.018,0.033,0.599,0.292,0.44,0.766,1.123,0.571,0.379,13.937,0.913,0.912,0.529,0.55,1.117,0.547,1.087,1.028,4.999,1.183
90,131,131,0.348,0.0006273,1,0.348,0.487,0.393,0.349,0.016,13.963,0.857,0.016,13.963,0.857,120|129,13.963|4.974,0.742,2.47,0.072,0.168,0.419,1.655,0.194,0.114,0.743,0.97,0.254,3.611,0.61,0.029,0.121,0.437,0.16,0.493,0.101,0.995,2.381,0.716,1.952,0.047,0.185,0.096,1.385,1.487,0.901,0.127,0.726,1.089,1.977,1.071,1.105,0.168,0.083,0.417,0.435,0.294,4.944,0.265,0.102,0.181,1.074,0.846,0.319,0.392,1.229,3.529,0.088,0.19,0.838,0.025,0.162,1.026,0.024,0.111,0.662,0.11,0.928,0.044,0.974,2.263,1.024,0.311,0.054,0.193,0.094,0.143,1.261,0.443,0.618,0.101,1.114,2.001,0.426,0.469,0.045,0.516,0.681,0.8,0.548,0.134,0.401,0.049,1.408,0.092,0.857,0.033,0.912,0.138,0.194,0.383,0.016,0.414,0.943,3.442,0.492,0.394,0.108,4.243,1.379,0.746,0.018,0.589,0.325,0.455,0.085,0.047,0.459,0.123,0.108,0.544,0.241,0.419,0.7,1.175,0.668,0.31,13.963,0.942,0.931,0.546,0.616,1.153,0.558,1.131,1.108,4.974,1.159
